City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,City Description
453,Camacari,BR,2022-01-24 15:38:20,-12.6975,-38.3242,80.37,69,100,6.89,light rain
454,Grand Baie,MU,2022-01-24 15:38:20,-20.0182,57.5802,79.27,75,47,7.0,scattered clouds
455,Padang,ID,2022-01-24 15:38:20,-0.9492,100.3543,78.85,79,100,3.04,overcast clouds
456,Macae,BR,2022-01-24 15:39:21,-22.3708,-41.7869,87.67,69,40,10.36,scattered clouds
457,Milkovo,RU,2022-01-24 15:39:21,54.7167,158.6167,-11.96,94,30,1.43,scattered clouds
458,Auki,SB,2022-01-24 15:39:21,-8.7676,160.7034,79.39,87,81,5.08,broken clouds
459,Grand Gaube,MU,2022-01-24 15:39:22,-20.0064,57.6608,79.2,75,51,7.0,broken clouds
460,Paranavai,BR,2022-01-24 15:39:22,-23.0731,-52.4653,94.41,37,79,3.91,broken clouds
461,Novyy Urengoy,RU,2022-01-24 15:39:22,66.0833,76.6333,-3.64,99,71,9.69,broken clouds
462,Lakes Entrance,AU,2022-01-24 15:39:23,-37.8811,147.981,63.16,87,58,5.23,broken clouds
463,San Rafael,AR,2022-01-24 15:39:23,-34.6177,-68.3301,78.64,56,93,6.71,overcast clouds
464,Ciudad Bolivar,VE,2022-01-24 15:39:23,8.1222,-63.5497,89.33,41,36,8.81,scattered clouds
465,Ust-Nera,RU,2022-01-24 15:39:23,64.5667,143.2,-29.45,98,99,3.33,overcast clouds
466,Tambura,SS,2022-01-24 15:39:24,5.6,27.4667,88.11,20,67,4.63,broken clouds
467,Las Cruces,US,2022-01-24 15:34:59,32.3123,-106.7783,39.2,88,0,0.0,clear sky
468,Topola,RS,2022-01-24 15:39:24,44.2542,20.6825,25.88,90,47,4.81,scattered clouds
469,Rambha,IN,2022-01-24 15:39:24,19.5167,85.1,73.4,73,17,1.61,few clouds
470,Nuuk,GL,2022-01-24 15:39:25,64.1835,-51.7216,32.61,55,100,11.5,light snow
471,Bandarbeyla,SO,2022-01-24 15:39:25,9.4942,50.8122,75.25,66,96,21.54,overcast clouds
472,Zhezkazgan,KZ,2022-01-24 15:39:25,47.8043,67.7144,-0.42,85,20,15.66,few clouds
473,Ambalavao,MG,2022-01-24 15:39:26,-21.8333,46.9333,66.69,92,94,6.96,light rain
474,Reims,FR,2022-01-24 15:37:46,49.1667,4.0833,44.82,65,0,3.44,clear sky
475,Beira,MZ,2022-01-24 15:39:26,-19.8436,34.8389,82.49,89,100,20.71,overcast clouds
476,Faya,SA,2022-01-24 15:39:26,18.3851,42.4509,62.71,48,0,5.57,clear sky
477,Kippen,GB,2022-01-24 15:39:27,56.1268,-4.1709,48.65,93,100,4.18,overcast clouds
478,Itapirapua,BR,2022-01-24 15:39:27,-15.8233,-50.6133,88.59,56,66,5.41,broken clouds
479,Ouagadougou,BF,2022-01-24 15:39:27,12.3642,-1.5383,89.73,9,0,12.66,clear sky
480,Jalu,LY,2022-01-24 15:39:28,29.0331,21.5482,55.51,52,68,8.68,broken clouds
481,Bowen,AU,2022-01-24 15:39:28,-20.0167,148.2333,73.62,71,100,11.34,overcast clouds
482,Celestun,MX,2022-01-24 15:39:28,20.8667,-90.4,75.9,63,0,9.01,clear sky
483,Antofagasta,CL,2022-01-24 15:39:29,-23.65,-70.4,72.21,57,24,10.33,few clouds
484,Varhaug,NO,2022-01-24 15:39:29,58.6147,5.6457,45.95,94,100,15.5,overcast clouds
485,Choconta,CO,2022-01-24 15:38:17,5.1447,-73.6858,63.0,62,96,5.97,overcast clouds
486,Heishan,CN,2022-01-24 15:39:29,41.6892,122.1128,14.83,69,6,4.5,clear sky
487,Monrovia,LR,2022-01-24 15:37:06,6.3005,-10.7969,91.17,57,22,12.77,few clouds
488,Savonlinna,FI,2022-01-24 15:39:30,61.8699,28.88,33.85,93,100,9.22,overcast clouds
489,Ixtapa,MX,2022-01-24 15:39:30,20.7,-105.2,74.23,78,100,3.44,overcast clouds
490,Trincomalee,LK,2022-01-24 15:39:30,8.5711,81.2335,78.24,68,100,8.66,overcast clouds
491,Hofn,IS,2022-01-24 15:39:31,64.2539,-15.2082,32.02,59,40,6.91,scattered clouds
492,Smithers,CA,2022-01-24 15:39:31,54.7804,-127.1743,30.52,100,100,2.3,overcast clouds
493,Bila Tserkva,UA,2022-01-24 15:39:31,49.8094,30.1121,18.14,90,10,12.93,light snow
494,Ketchikan,US,2022-01-24 15:39:32,55.3422,-131.6461,40.98,100,100,3.44,mist
495,Fuente De Oro,CO,2022-01-24 15:39:32,3.4594,-73.6128,90.3,38,92,6.82,overcast clouds
496,Alexandria,EG,2022-01-24 15:37:28,31.2156,29.9553,58.96,67,40,14.97,scattered clouds
497,Buala,SB,2022-01-24 15:39:32,-8.145,159.5921,80.67,83,100,6.33,overcast clouds
498,Stromness,GB,2022-01-24 15:39:33,58.965,-3.296,43.05,71,98,10.67,overcast clouds
499,Santa Rosa,PH,2022-01-24 15:39:33,14.3122,121.1114,80.58,76,27,8.81,scattered clouds
500,Elmira,US,2022-01-24 15:39:21,42.0898,-76.8077,18.79,78,13,3.91,few clouds
501,Taksimo,RU,2022-01-24 15:39:33,56.3444,114.8794,-17.28,93,87,1.23,overcast clouds
502,Urucui,BR,2022-01-24 15:38:24,-7.2294,-44.5561,86.38,60,10,6.78,clear sky
503,Alofi,NU,2022-01-24 15:40:34,-19.0595,-169.9187,71.49,100,40,1.14,scattered clouds
504,Bunia,CD,2022-01-24 15:40:34,1.5667,30.25,74.25,48,100,2.26,overcast clouds
505,Siguiri,GN,2022-01-24 15:40:35,11.6667,-9.5,91.92,7,57,5.95,broken clouds
506,Port-Gentil,GA,2022-01-24 15:40:35,-0.7193,8.7815,84.16,79,40,10.36,scattered clouds
507,Sechura,PE,2022-01-24 15:40:35,-5.5569,-80.8222,80.46,59,93,9.71,overcast clouds
508,Lixourion,GR,2022-01-24 15:40:36,38.2019,20.4314,44.6,39,40,10.36,scattered clouds
509,Ngunguru,NZ,2022-01-24 15:40:36,-35.6167,174.5,69.17,79,93,14.81,overcast clouds
510,Baghdad,IQ,2022-01-24 15:40:32,33.3406,44.4009,55.31,35,0,2.3,clear sky
511,Berlevag,NO,2022-01-24 15:40:36,70.8578,29.0864,26.55,93,100,37.98,overcast clouds
512,Amot,NO,2022-01-24 15:40:37,59.5714,7.9877,41.76,89,36,8.34,scattered clouds
513,Swan River,CA,2022-01-24 15:40:37,52.1058,-101.2676,-17.3,92,10,5.84,clear sky
514,Jashpurnagar,IN,2022-01-24 15:40:37,22.9,84.15,58.23,65,57,5.41,broken clouds
515,Odesskoye,RU,2022-01-24 15:40:37,54.2111,72.9651,-9.74,98,76,4.54,broken clouds
516,Tapes,BR,2022-01-24 15:40:38,-30.6733,-51.3958,88.63,61,62,7.38,broken clouds
517,Broken Hill,AU,2022-01-24 15:40:38,-31.95,141.4333,73.11,73,75,6.91,broken clouds
518,Concarneau,FR,2022-01-24 15:40:38,47.875,-3.9225,37.69,75,0,6.29,clear sky
519,Camacha,PT,2022-01-24 15:40:39,33.0833,-16.3333,62.53,59,20,13.8,few clouds
520,Alice Springs,AU,2022-01-24 15:40:39,-23.7,133.8833,85.55,51,75,9.22,broken clouds
521,Piranhas,BR,2022-01-24 15:40:39,-16.4269,-51.8222,90.3,51,45,2.84,scattered clouds
522,Kollam,IN,2022-01-24 15:40:40,8.8833,76.6,80.47,68,95,7.31,overcast clouds
523,Touros,BR,2022-01-24 15:36:00,-5.1989,-35.4608,88.7,55,38,12.06,scattered clouds
524,Sawakin,SD,2022-01-24 15:40:40,19.1059,37.3321,73.54,63,96,13.33,overcast clouds
525,Ikwiriri,TZ,2022-01-24 15:40:40,-7.9562,38.9716,78.21,80,93,7.99,overcast clouds
526,Santa Cruz,BO,2022-01-24 15:38:27,-17.8,-63.1667,89.65,51,75,13.8,broken clouds
527,Rio Grande,BR,2022-01-24 15:40:41,-32.035,-52.0986,87.94,76,10,10.71,clear sky
528,Dunda,TZ,2022-01-24 15:40:41,-8.1167,34.25,68.22,89,99,5.57,light rain
529,Charters Towers,AU,2022-01-24 15:40:41,-20.1,146.2667,75.6,79,99,9.04,overcast clouds
530,Bubaque,GW,2022-01-24 15:40:42,11.2833,-15.8333,78.94,57,59,9.17,broken clouds
531,Djougou,BJ,2022-01-24 15:40:42,9.7085,1.666,89.71,10,8,4.7,clear sky
532,Kutum,SD,2022-01-24 15:40:42,14.2,24.6667,73.47,14,11,8.34,few clouds
533,Belmonte,BR,2022-01-24 15:40:43,-15.8631,-38.8828,84.7,62,93,8.9,overcast clouds
534,Sur,OM,2022-01-24 15:40:43,22.5667,59.5289,69.22,63,0,11.97,clear sky
535,Port Antonio,JM,2022-01-24 15:40:43,18.18,-76.4612,84.11,64,0,1.81,clear sky
536,Cabedelo,BR,2022-01-24 15:40:44,-6.9811,-34.8339,88.47,62,89,10.16,overcast clouds
537,Puerto Suarez,BO,2022-01-24 15:40:44,-18.95,-57.8,95.56,66,40,0.0,scattered clouds
538,Veracruz,MX,2022-01-24 15:40:00,19.3333,-96.6667,68.86,63,46,4.43,scattered clouds
539,Dwarka,IN,2022-01-24 15:40:44,22.2394,68.9678,65.75,43,0,8.79,clear sky
540,Angouleme,FR,2022-01-24 15:40:45,45.65,0.15,52.75,48,0,4.61,clear sky
541,Ternate,ID,2022-01-24 15:40:45,0.8,127.4,80.69,83,81,6.55,broken clouds
542,Sandwick,GB,2022-01-24 15:40:45,60.0,-1.25,44.42,76,20,19.57,few clouds
543,Cozumel,MX,2022-01-24 15:38:19,20.5083,-86.9458,77.95,72,81,10.0,broken clouds
544,Bambanglipuro,ID,2022-01-24 15:40:46,-7.95,110.2833,79.34,79,100,8.37,overcast clouds
545,Koumac,NC,2022-01-24 15:40:46,-20.5667,164.2833,76.5,77,25,8.28,scattered clouds
546,Camalu,MX,2022-01-24 15:40:46,30.85,-116.0667,60.13,42,0,2.93,clear sky
547,Folldal,NO,2022-01-24 15:40:47,62.1325,9.9968,26.69,70,36,22.39,scattered clouds
548,Pangnirtung,CA,2022-01-24 15:40:47,66.1451,-65.7125,10.4,67,100,25.32,overcast clouds
549,Vilyuysk,RU,2022-01-24 15:40:47,63.7553,121.6247,-1.16,98,99,5.14,overcast clouds
550,Rawson,AR,2022-01-24 15:41:48,-43.3002,-65.1023,72.19,34,0,11.68,clear sky
551,Antsohihy,MG,2022-01-24 15:41:48,-14.8796,47.9875,71.74,98,100,4.45,light rain
552,Ardakan,IR,2022-01-24 15:41:48,32.31,54.0175,48.58,18,0,0.78,clear sky
553,Saint-Georges,GD,2022-01-24 15:41:49,12.0564,-61.7485,83.88,61,20,20.71,few clouds
554,Antalaha,MG,2022-01-24 15:41:49,-14.9003,50.2788,76.82,87,100,2.51,moderate rain
555,Itarema,BR,2022-01-24 15:41:49,-2.9248,-39.9167,88.25,52,82,12.97,broken clouds
556,Boa Vista,BR,2022-01-24 15:41:50,2.8197,-60.6733,87.78,48,40,12.66,scattered clouds
557,Honiara,SB,2022-01-24 15:41:50,-9.4333,159.95,79.07,89,52,4.72,broken clouds
558,Carauari,BR,2022-01-24 15:41:50,-4.8828,-66.8958,89.91,53,100,4.18,overcast clouds
559,Ulladulla,AU,2022-01-24 15:41:51,-35.35,150.4667,67.87,87,100,3.11,overcast clouds
560,Kolyvan,RU,2022-01-24 15:41:51,55.3053,82.7391,-6.18,100,76,4.34,broken clouds
561,Samarai,PG,2022-01-24 15:41:51,-10.6167,150.6667,82.44,77,52,10.8,broken clouds
562,Pacific Grove,US,2022-01-24 15:41:52,36.6177,-121.9166,54.57,65,0,6.91,clear sky
563,Hue,VN,2022-01-24 15:40:56,16.4667,107.6,73.51,94,75,3.44,mist
564,San Antonio,US,2022-01-24 15:39:48,29.4241,-98.4936,52.05,83,100,3.44,haze
565,Upata,VE,2022-01-24 15:41:52,8.0086,-62.3989,79.2,47,91,4.61,overcast clouds
566,Ludvika,SE,2022-01-24 15:41:52,60.1496,15.1878,39.04,85,46,11.23,scattered clouds
567,Andilamena,MG,2022-01-24 15:41:53,-17.0167,48.5833,66.88,98,100,6.29,moderate rain
568,Wenatchee,US,2022-01-24 15:41:53,47.4235,-120.3103,30.36,89,100,1.99,overcast clouds
569,Podyuga,RU,2022-01-24 15:41:53,61.095,40.8647,21.88,92,100,13.06,overcast clouds
570,Tocopilla,CL,2022-01-24 15:41:54,-22.092,-70.1979,71.76,73,21,6.87,few clouds
571,New Iberia,US,2022-01-24 15:41:54,30.0035,-91.8187,54.05,78,20,4.61,few clouds
572,Bonanza,NI,2022-01-24 15:41:54,14.0289,-84.591,78.1,70,60,3.76,broken clouds
573,Conde,BR,2022-01-24 15:41:55,-7.2597,-34.9075,87.26,51,40,9.22,scattered clouds
574,Santa Maria,BR,2022-01-24 15:41:55,-29.6842,-53.8069,90.7,62,0,5.75,clear sky
575,Taquari,BR,2022-01-24 15:41:55,-29.7997,-51.8644,99.32,30,47,2.51,scattered clouds
576,Stepnyak,KZ,2022-01-24 15:41:55,52.8339,70.7803,-2.61,98,37,6.29,scattered clouds
577,Richards Bay,ZA,2022-01-24 15:41:56,-28.783,32.0377,78.6,69,9,15.26,clear sky
578,Marataizes,BR,2022-01-24 15:41:56,-21.0433,-40.8244,79.88,75,86,12.8,overcast clouds
579,Rantepao,ID,2022-01-24 15:41:56,-2.9701,119.8978,67.59,95,81,3.04,broken clouds
580,Rokytne,UA,2022-01-24 15:41:57,51.2796,27.214,12.69,97,7,2.71,clear sky
581,Mayumba,GA,2022-01-24 15:41:57,-3.432,10.6554,80.6,74,17,7.31,few clouds
582,Yongan,CN,2022-01-24 15:41:57,39.6957,113.6871,21.51,87,52,4.38,broken clouds
583,Toba Tek Singh,PK,2022-01-24 15:41:58,30.9743,72.4827,53.02,67,45,6.51,scattered clouds
584,Olden,NO,2022-01-24 15:41:58,61.8364,6.8064,41.9,97,100,8.14,overcast clouds
585,Irece,BR,2022-01-24 15:41:58,-11.3042,-41.8558,87.24,37,10,4.45,clear sky
586,Tanda,IN,2022-01-24 15:41:58,26.55,82.65,57.61,78,2,7.25,clear sky
587,Limulunga,ZM,2022-01-24 15:41:59,-15.0969,23.1376,75.88,57,98,5.66,overcast clouds
588,Portland,US,2022-01-24 15:38:48,45.5234,-122.6762,35.85,92,100,1.01,fog
589,Raudeberg,NO,2022-01-24 15:41:07,61.9875,5.1352,40.87,93,100,5.99,overcast clouds
590,Kingston,JM,2022-01-24 15:41:36,17.997,-76.7936,83.35,60,20,8.05,few clouds
591,Coari,BR,2022-01-24 15:41:59,-4.085,-63.1414,90.59,53,97,1.23,overcast clouds
592,Hakkari,TR,2022-01-24 15:42:00,37.5833,44.1667,21.76,97,98,4.79,light snow
593,Kushima,JP,2022-01-24 15:42:00,31.4583,131.2333,50.41,88,99,6.29,overcast clouds
594,Tonantins,BR,2022-01-24 15:42:00,-2.8731,-67.8022,85.23,66,73,4.27,broken clouds
595,Kiunga,PG,2022-01-24 15:42:01,-6.1219,141.2906,74.77,100,100,0.54,light rain
596,Cobija,BO,2022-01-24 15:42:01,-11.0267,-68.7692,87.98,74,75,0.0,broken clouds
597,Nemuro,JP,2022-01-24 15:43:01,43.3236,145.575,23.25,68,61,13.53,broken clouds
598,Mehamn,NO,2022-01-24 15:43:02,71.0357,27.8492,30.38,76,100,33.53,snow
599,Kalino,RU,2022-01-24 15:43:02,58.2504,57.6085,9.77,99,100,4.76,overcast clouds
600,Tubajon,PH,2022-01-24 15:43:02,10.3317,125.5619,77.13,87,100,9.71,overcast clouds
601,Pisco,PE,2022-01-24 15:43:03,-13.7,-76.2167,76.01,73,0,8.05,clear sky
602,Shihezi,CN,2022-01-24 15:43:03,44.3,86.0333,9.99,94,100,3.24,overcast clouds
603,Matara,LK,2022-01-24 15:43:03,5.9485,80.5353,74.77,82,22,2.82,few clouds
604,Simao,CN,2022-01-24 15:43:04,22.7886,100.9748,52.56,82,88,2.3,overcast clouds
605,Queanbeyan,AU,2022-01-24 15:43:04,-35.35,149.2333,65.66,86,40,4.61,scattered clouds
606,Lar,IN,2022-01-24 15:43:04,26.2039,83.9717,59.67,76,8,6.64,clear sky
607,Mumbwa,ZM,2022-01-24 15:43:05,-14.9783,27.0619,67.33,90,99,6.02,light rain
608,Kwakoa,TZ,2022-01-24 15:43:05,-3.7667,37.7167,78.53,51,97,8.86,overcast clouds
609,Malakal,SS,2022-01-24 15:43:05,9.5334,31.6605,86.52,17,62,6.89,broken clouds
610,Muros,ES,2022-01-24 15:43:06,42.7762,-9.0603,56.84,62,38,3.22,scattered clouds
611,Khandbari,NP,2022-01-24 15:43:06,27.3747,87.2039,50.54,86,83,4.03,broken clouds
612,Fairbanks,US,2022-01-24 15:38:22,64.8378,-147.7164,39.54,77,100,9.22,overcast clouds
613,Barnstaple,GB,2022-01-24 15:38:20,51.0802,-4.0581,44.85,86,96,7.81,overcast clouds
614,Biltine,TD,2022-01-24 15:43:07,14.5333,20.9167,84.56,12,0,8.99,clear sky
615,Usinsk,RU,2022-01-24 15:43:07,65.9939,57.5281,9.25,90,98,25.84,overcast clouds
616,Dese,ET,2022-01-24 15:43:07,11.1333,39.6333,56.43,63,73,5.1,broken clouds
617,Marawi,PH,2022-01-24 15:43:08,7.9986,124.2928,68.65,99,100,3.56,overcast clouds
618,Leninskoye,KZ,2022-01-24 15:43:08,41.7589,69.3864,33.73,68,0,4.63,clear sky
619,Ratnagiri,IN,2022-01-24 15:43:08,16.9833,73.3,67.19,60,0,7.58,clear sky
620,Moroni,KM,2022-01-24 15:43:09,-11.7022,43.2551,84.2,74,75,14.97,light rain
621,Anzio,IT,2022-01-24 15:43:09,41.4853,12.6179,57.33,72,10,6.15,clear sky
622,Bardiyah,LY,2022-01-24 15:43:09,31.7561,25.0865,54.07,53,11,20.4,few clouds
623,Gamba,GA,2022-01-24 15:43:10,-2.65,10.0,80.55,73,26,8.57,scattered clouds
624,Chipinge,ZW,2022-01-24 15:43:10,-20.1883,32.6236,66.25,91,100,5.93,overcast clouds
625,Seoul,KR,2022-01-24 15:42:00,37.5683,126.9778,40.57,46,0,9.22,clear sky
626,Kirovskaya,RU,2022-01-24 15:43:10,46.9748,40.0402,28.96,97,100,10.22,overcast clouds
627,Pryozerne,UA,2022-01-24 15:43:11,45.2698,36.3303,30.88,96,100,19.06,snow
628,Roald,NO,2022-01-24 15:43:11,62.5833,6.1333,42.01,87,75,13.8,broken clouds
629,Taguatinga,BR,2022-01-24 15:43:11,-12.3857,-46.5711,88.97,48,20,3.87,few clouds
630,Ponta Delgada,PT,2022-01-24 15:43:12,37.7333,-25.6667,65.5,59,20,9.22,few clouds
631,Nioro,GM,2022-01-24 15:43:12,13.35,-15.75,97.84,7,56,7.99,broken clouds
632,Beaverlodge,CA,2022-01-24 15:43:12,55.2166,-119.4361,34.95,91,98,5.3,overcast clouds
633,Marquette,US,2022-01-24 15:43:13,46.5333,-87.6335,12.83,71,96,9.13,overcast clouds
634,De-Kastri,RU,2022-01-24 15:43:13,51.4667,140.7833,-7.74,96,48,6.62,scattered clouds
635,Lonar,IN,2022-01-24 15:43:13,19.9833,76.5333,61.09,37,1,8.77,clear sky
636,Jinchang,CN,2022-01-24 15:43:14,38.4953,102.1739,23.76,50,2,2.86,clear sky
637,Jardim,BR,2022-01-24 15:43:14,-21.4803,-56.1381,100.11,34,66,2.84,broken clouds
638,Laguna,US,2022-01-24 15:43:14,38.421,-121.4238,53.01,93,0,3.44,mist
639,Redmond,US,2022-01-24 15:39:22,47.674,-122.1215,39.02,91,2,1.41,clear sky
640,College,US,2022-01-24 15:43:15,64.8569,-147.8028,39.52,77,75,9.22,broken clouds
641,Boulder,US,2022-01-24 15:43:15,40.0833,-105.3505,34.18,50,0,3.0,clear sky
642,Sosnogorsk,RU,2022-01-24 15:43:15,63.6023,53.8817,15.44,93,100,9.91,light snow
643,Tolu,CO,2022-01-24 15:43:16,9.5239,-75.5814,85.5,62,62,3.8,broken clouds
644,Raga,SS,2022-01-24 15:44:16,8.4596,25.678,85.17,18,38,5.06,scattered clouds
645,La Plata,AR,2022-01-24 15:44:16,-34.9215,-57.9545,89.04,58,70,3.65,broken clouds
646,Muravlenko,RU,2022-01-24 15:44:17,63.7898,74.523,-4.34,100,96,9.35,overcast clouds
647,Daru,PG,2022-01-24 15:44:17,-9.0763,143.2092,79.83,85,100,0.18,overcast clouds
648,Marsh Harbour,BS,2022-01-24 15:44:17,26.5412,-77.0636,68.97,73,84,13.62,broken clouds
649,Martapura,ID,2022-01-24 15:44:18,-3.4167,114.85,80.69,89,75,4.61,broken clouds
650,Esso,RU,2022-01-24 15:44:18,55.9333,158.7,-8.46,94,27,4.65,scattered clouds
651,Cantagallo,CO,2022-01-24 15:44:18,7.376,-73.9196,84.78,57,62,1.12,broken clouds
652,Cairns,AU,2022-01-24 15:44:19,-16.9167,145.7667,78.06,90,100,3.44,overcast clouds
653,Fuerte Olimpo,PY,2022-01-24 15:44:19,-21.0415,-57.8738,104.45,28,90,4.76,overcast clouds
654,Prince Rupert,CA,2022-01-24 15:39:48,54.3161,-130.3201,35.69,100,75,4.61,broken clouds
655,Puerto Narino,CO,2022-01-24 15:44:19,-3.7703,-70.3831,84.15,54,70,3.56,broken clouds
656,Decatur,US,2022-01-24 15:44:20,39.8403,-88.9548,37.65,74,75,13.8,broken clouds
657,Port Hawkesbury,CA,2022-01-24 15:44:20,45.6169,-61.3485,30.18,93,100,4.0,snow
658,Chany,RU,2022-01-24 15:44:20,55.3121,76.7647,-0.18,96,86,6.17,overcast clouds
659,Rudbar,AF,2022-01-24 15:44:21,30.15,62.6,49.68,30,0,1.97,clear sky
660,Bam,IR,2022-01-24 15:44:21,29.106,58.357,49.82,23,0,2.75,clear sky
661,Nouakchott,MR,2022-01-24 15:44:21,18.0858,-15.9785,89.53,21,99,15.39,overcast clouds
662,Hanmer Springs,NZ,2022-01-24 15:44:21,-42.5167,172.8167,53.85,86,43,5.1,scattered clouds
663,Mason City,US,2022-01-24 15:44:22,43.1536,-93.201,17.69,85,100,20.71,overcast clouds
664,Katangli,RU,2022-01-24 15:44:22,51.7102,143.2326,-4.02,93,92,10.18,overcast clouds
665,Svetlaya,RU,2022-01-24 15:44:22,46.5389,138.3297,8.53,77,2,8.12,clear sky
666,Pemangkat,ID,2022-01-24 15:44:23,1.1667,108.9667,78.75,85,100,7.11,overcast clouds
667,Buraydah,SA,2022-01-24 15:44:23,26.326,43.975,66.65,31,0,13.44,clear sky
668,Gigant,RU,2022-01-24 15:44:23,46.5066,41.3419,31.75,97,100,5.28,overcast clouds
669,Andros Town,BS,2022-01-24 15:44:24,24.7,-77.7667,66.16,58,11,8.97,few clouds
670,Akyab,MM,2022-01-24 15:44:24,20.15,92.9,73.36,63,77,1.81,broken clouds
671,Dhangadhi,NP,2022-01-24 15:44:24,28.7079,80.5961,61.14,87,8,3.83,clear sky
672,Bulawayo,ZW,2022-01-24 15:44:25,-20.15,28.5833,63.63,85,100,7.4,overcast clouds
673,Nizhneudinsk,RU,2022-01-24 15:44:25,54.9076,99.0276,9.39,97,100,1.07,overcast clouds
674,Yakeshi,CN,2022-01-24 15:44:25,49.2833,120.7333,0.57,98,100,2.06,overcast clouds
675,Varadero,CU,2022-01-24 15:42:37,23.1536,-81.2514,70.56,64,1,10.85,clear sky
676,Amqui,CA,2022-01-24 15:44:26,48.4638,-67.4313,0.09,77,23,1.28,few clouds
677,Dhidhdhoo,MV,2022-01-24 15:44:26,6.8833,73.1,80.89,62,100,13.04,overcast clouds
678,Krasnoselkup,RU,2022-01-24 15:44:26,65.7,82.4667,-11.27,100,100,7.92,overcast clouds
679,Biak,ID,2022-01-24 15:44:26,-0.9131,122.8766,76.96,84,48,4.7,scattered clouds
680,Alibag,IN,2022-01-24 15:44:27,18.6411,72.8792,69.87,55,2,10.4,clear sky
681,Sembe,CG,2022-01-24 15:44:27,1.6481,14.5806,95.47,20,16,2.75,few clouds
682,Wschowa,PL,2022-01-24 15:44:27,51.807,16.3166,41.43,90,100,4.29,overcast clouds
