City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
379,Novikovo,RU,2022-01-24 00:33:23,51.1537,37.8879,18.57,92,99,14.29
380,Zarechnyy,RU,2022-01-24 00:33:23,53.2036,45.1923,23.32,42,100,6.49
381,Xinpu,CN,2022-01-24 00:33:24,34.5997,119.1594,32.68,64,87,7.18
382,Constitucion,CL,2022-01-24 00:33:24,-35.3333,-72.4167,58.48,86,0,15.61
383,Ambovombe,MG,2022-01-24 00:30:04,-25.1667,46.0833,73.72,82,82,22.59
384,Muli,MV,2022-01-24 00:33:25,2.9167,73.5667,80.55,75,79,11.79
385,Aklavik,CA,2022-01-24 00:33:25,68.2191,-135.0107,2.23,95,90,7.94
386,Jacareacanga,BR,2022-01-24 00:33:25,-6.2222,-57.7528,74.26,97,100,2.3
387,Lazarev,RU,2022-01-24 00:33:26,52.225,141.5131,-1.35,85,14,4.29
388,Santa Rita,BR,2022-01-24 00:33:26,-7.1139,-34.9781,79.47,83,0,5.75
389,Bermejillo,MX,2022-01-24 00:33:26,25.8833,-103.6167,69.84,47,73,5.01
390,Sanary-Sur-Mer,FR,2022-01-24 00:33:27,43.1178,5.8001,40.95,78,0,1.23
391,Oyek,RU,2022-01-24 00:33:27,52.5861,104.4556,-5.42,98,100,2.59
392,Bathsheba,BB,2022-01-24 00:33:27,13.2167,-59.5167,77.61,73,20,16.11
393,Morehead,US,2022-01-24 00:33:28,37.2711,-87.1764,36.14,69,0,1.99
394,Tiznit,MA,2022-01-24 00:33:28,29.5833,-9.5,54.45,64,98,1.66
395,Turayf,SA,2022-01-24 00:33:29,31.6725,38.6637,37.65,87,0,4.61
396,Norsup,VU,2022-01-24 00:33:29,-16.0667,167.3833,87.37,65,100,4.94
397,Moshenskoye,RU,2022-01-24 00:33:29,58.5102,34.5911,4.03,97,38,6.08
398,Oistins,BB,2022-01-24 00:33:29,13.0667,-59.5333,77.09,73,20,16.11
399,Khorixas,NA,2022-01-24 00:33:30,-20.3667,14.9667,77.61,42,8,4.21
400,Volovo,UA,2022-01-24 00:33:30,48.5246,23.5056,6.89,95,17,5.17
401,La Asuncion,VE,2022-01-24 00:33:31,11.0333,-63.8628,78.53,73,2,16.11
402,Leh,IN,2022-01-24 00:29:22,34.1667,77.5833,5.41,98,100,1.77
403,Usak,TR,2022-01-24 00:33:31,38.5,29.4167,7.93,89,92,6.04
404,Mandera,KE,2022-01-24 00:33:31,3.9366,41.867,75.45,35,5,4.14
405,Mizusawa,JP,2022-01-24 00:33:32,39.1333,141.1333,34.12,70,20,11.48
406,Fortuna,US,2022-01-24 00:32:40,40.5982,-124.1573,65.08,69,0,0.85
407,Halifax,CA,2022-01-24 00:31:56,44.6453,-63.5724,35.6,81,100,3.0
408,Emerald,AU,2022-01-24 00:30:04,-23.5333,148.1667,84.34,54,75,8.05
409,Aquiraz,BR,2022-01-24 00:34:32,-3.9014,-38.3911,82.18,76,0,8.28
410,Iquique,CL,2022-01-24 00:34:33,-20.2208,-70.1431,68.38,84,69,2.8
411,Mazagao,BR,2022-01-24 00:34:33,-0.115,-51.2894,77.05,96,91,3.38
412,Richards Bay,ZA,2022-01-24 00:34:33,-28.783,32.0377,67.14,88,21,5.32
413,Ust-Tsilma,RU,2022-01-24 00:34:34,65.441,52.1498,9.63,91,70,8.88
414,Kenora,CA,2022-01-24 00:34:34,49.8167,-94.4337,-0.42,77,100,6.91
415,Mongo,TD,2022-01-24 00:34:34,12.1844,18.693,66.78,15,0,7.05
416,Ozernovskiy,RU,2022-01-24 00:34:35,51.5,156.5167,27.19,68,100,11.54
417,Saint Anthony,US,2022-01-24 00:34:35,45.0205,-93.218,7.25,70,100,4.0
418,Parauna,BR,2022-01-24 00:34:36,-16.9478,-50.4486,73.72,79,100,3.22
419,Milkovo,RU,2022-01-24 00:34:36,54.7167,158.6167,3.06,81,50,0.49
420,Skelleftea,SE,2022-01-24 00:34:36,64.7507,20.9528,42.01,58,100,3.0
421,Ilihan,PH,2022-01-24 00:34:36,13.6256,121.0753,78.1,78,67,8.12
422,Kato Glikovrisi,GR,2022-01-24 00:34:37,36.8333,22.7833,40.68,59,25,4.52
423,Norfolk,US,2022-01-24 00:34:37,42.1668,-71.2495,32.68,59,100,4.61
424,Poum,NC,2022-01-24 00:34:37,-20.2333,164.0167,80.89,69,100,11.34
425,Ereymentau,KZ,2022-01-24 00:34:38,51.6199,73.1033,-5.96,98,68,6.15
426,Udachnyy,RU,2022-01-24 00:33:45,66.4167,112.4,7.45,84,100,9.8
427,Rehoboth,NA,2022-01-24 00:34:38,-23.3167,17.0833,69.01,43,1,13.15
428,Alugan,PH,2022-01-24 00:34:38,12.2188,125.4808,79.48,91,73,11.48
429,Gorontalo,ID,2022-01-24 00:34:39,0.5412,123.0595,86.13,67,28,2.35
430,Micheweni,TZ,2022-01-24 00:34:39,-4.9667,39.8333,80.69,71,99,15.3
431,Kidal,ML,2022-01-24 00:34:40,18.4411,1.4078,61.77,17,3,10.6
432,Luang Prabang,LA,2022-01-24 00:34:40,19.8856,102.1347,57.16,100,100,0.0
433,Vanavara,RU,2022-01-24 00:34:40,60.34,102.2797,-10.97,100,100,2.77
434,Abaza,RU,2022-01-24 00:34:41,52.655,90.0928,3.43,96,100,3.33
435,Tuzah,TN,2022-01-24 00:34:41,35.6354,10.8273,44.98,87,20,4.61
436,Den Helder,NL,2022-01-24 00:34:41,52.9599,4.7593,43.02,87,100,5.01
437,Acapulco,MX,2022-01-24 00:30:58,16.8634,-99.8901,84.02,61,0,11.5
438,Eatonton,US,2022-01-24 00:34:42,33.3268,-83.3885,45.45,54,24,6.13
439,Karlskoga,SE,2022-01-24 00:34:42,59.3267,14.5239,38.91,94,100,13.76
440,Kalabo,ZM,2022-01-24 00:34:42,-14.97,22.6814,65.86,88,100,7.27
441,Cockburn Town,TC,2022-01-24 00:34:43,21.4612,-71.1419,78.15,75,0,8.52
442,Fairlie,GB,2022-01-24 00:34:43,55.756,-4.8556,45.23,86,100,17.18
443,Coruripe,BR,2022-01-24 00:34:43,-10.1256,-36.1756,78.35,82,97,8.34
444,Magadan,RU,2022-01-24 00:34:43,59.5667,150.8,-12.48,79,67,8.48
445,Tuatapere,NZ,2022-01-24 00:34:44,-46.1333,167.6833,61.83,50,6,6.46
446,Bud,US,2022-01-24 00:34:44,39.447,-86.1758,28.49,66,60,4.88
447,Chalmette,US,2022-01-24 00:34:44,29.9427,-89.9634,48.99,54,0,1.99
448,Marsh Harbour,BS,2022-01-24 00:34:45,26.5412,-77.0636,70.34,75,6,4.81
449,Elizabeth City,US,2022-01-24 00:34:45,36.2946,-76.2511,39.22,72,0,1.99
450,Taltal,CL,2022-01-24 00:30:20,-25.4,-70.4833,66.04,75,100,3.62
451,Qurayyat,SA,2022-01-24 00:34:46,31.3318,37.3428,41.18,75,0,2.3
452,Touros,BR,2022-01-24 00:34:46,-5.1989,-35.4608,81.5,74,10,10.83
453,Muscatine,US,2022-01-24 00:34:55,41.4667,-91.1335,17.69,58,75,8.05
454,Hofn,IS,2022-01-24 00:35:46,64.2539,-15.2082,30.13,53,0,14.0
455,Likasi,CD,2022-01-24 00:35:47,-10.9814,26.7333,61.63,97,100,3.33
456,Talara,PE,2022-01-24 00:35:47,-4.5772,-81.2719,71.1,84,39,13.58
457,Lumeje,AO,2022-01-24 00:35:47,-11.55,20.7833,63.07,95,65,2.17
458,Wilmington,US,2022-01-24 00:30:52,34.2257,-77.9447,42.85,63,0,5.75
459,Monte Alegre,BR,2022-01-24 00:35:48,-2.0078,-54.0692,76.14,89,96,0.43
460,Gushikawa,JP,2022-01-24 00:35:48,26.3544,127.8686,69.8,91,75,9.22
461,Vao,NC,2022-01-24 00:35:48,-22.6667,167.4833,76.86,67,4,7.38
462,Inhambane,MZ,2022-01-24 00:35:49,-23.865,35.3833,76.03,86,91,17.96
463,Aykhal,RU,2022-01-24 00:35:49,66.0,111.5,5.41,97,100,4.5
464,Teya,RU,2022-01-24 00:35:49,60.3778,92.6267,-0.63,99,100,3.09
465,Vallenar,CL,2022-01-24 00:35:50,-28.5708,-70.7581,71.1,55,99,4.9
466,Genoa,IT,2022-01-24 00:35:50,44.4129,8.9573,49.42,85,75,5.01
467,Chunskiy,RU,2022-01-24 00:35:50,56.0815,99.6342,1.29,99,100,0.49
468,Divnogorsk,RU,2022-01-24 00:35:51,55.9594,92.3619,-1.26,100,95,2.64
469,Shu,KZ,2022-01-24 00:35:51,43.5983,73.7614,26.51,91,100,4.38
470,Socorro,US,2022-01-24 00:35:51,31.6546,-106.3033,52.81,38,40,6.91
471,Segezha,RU,2022-01-24 00:35:52,63.7415,34.3222,31.82,94,100,15.55
472,Bolshaya Martynovka,RU,2022-01-24 00:35:52,47.271,41.6679,23.18,97,99,12.64
473,Nosy Varika,MG,2022-01-24 00:35:52,-20.5833,48.5333,77.61,87,100,11.21
474,San Luis De La Paz,MX,2022-01-24 00:35:53,21.3,-100.5167,56.93,59,32,7.43
475,Srikakulam,IN,2022-01-24 00:35:53,18.3,83.9,68.56,86,15,5.93
476,Salmo,CA,2022-01-24 00:35:53,49.1999,-117.2689,33.78,97,100,0.4
477,Guerrero Negro,MX,2022-01-24 00:35:54,27.9769,-114.0611,63.12,49,100,10.09
478,Kalemie,CD,2022-01-24 00:35:23,-5.9475,29.1947,67.78,88,98,4.81
479,Tacoaleche,MX,2022-01-24 00:35:54,22.8167,-102.4167,64.85,41,96,11.5
480,Fallon,US,2022-01-24 00:35:54,39.4735,-118.7774,48.07,38,20,3.44
481,Praia Da Vitoria,PT,2022-01-24 00:35:55,38.7333,-27.0667,62.85,67,20,6.13
482,Sechura,PE,2022-01-24 00:35:55,-5.5569,-80.8222,73.31,73,31,16.49
483,Monastyrshchina,RU,2022-01-24 00:35:55,54.3496,31.838,-3.05,100,100,3.67
484,Bemidji,US,2022-01-24 00:33:42,47.4736,-94.8803,4.05,85,100,6.91
485,Holland,US,2022-01-24 00:34:09,42.7875,-86.1089,20.41,81,100,3.44
486,Lake Wales,US,2022-01-24 00:35:56,27.9014,-81.5859,46.8,91,40,4.61
487,Abnub,EG,2022-01-24 00:35:56,27.2696,31.1511,46.62,68,5,6.38
488,Les Cayes,HT,2022-01-24 00:35:57,18.2,-73.75,75.15,78,38,2.44
489,Noyabrsk,RU,2022-01-24 00:35:57,63.1994,75.4507,-8.7,100,69,4.81
490,Mareeba,AU,2022-01-24 00:35:57,-17.0,145.4333,83.48,72,100,5.68
491,Bara,NG,2022-01-24 00:35:58,10.3744,10.7288,64.85,21,0,8.95
492,Haines Junction,CA,2022-01-24 00:35:25,60.7522,-137.5108,24.75,86,100,0.0
493,Bardiyah,LY,2022-01-24 00:35:58,31.7561,25.0865,49.14,55,72,10.38
494,Gari,RU,2022-01-24 00:35:58,59.4307,62.3497,14.32,93,100,5.55
495,Kitgum,UG,2022-01-24 00:35:59,3.2783,32.8867,71.83,40,65,3.76
496,Gulmarg,IN,2022-01-24 00:35:59,34.049,74.3921,17.92,93,85,1.99
497,Wicklow,IE,2022-01-24 00:35:59,53.0,-6.4167,39.63,89,100,2.84
498,Balikpapan,ID,2022-01-24 00:36:00,-1.2675,116.8289,79.41,81,99,2.59
499,Gravelbourg,CA,2022-01-24 00:37:00,49.8834,-106.5512,32.27,98,100,17.67
500,Kitui,KE,2022-01-24 00:37:00,-1.367,38.0106,63.32,70,100,5.86
501,Palmerston,AU,2022-01-24 00:37:01,-12.486,130.9833,84.88,81,75,5.75
502,Kyra,RU,2022-01-24 00:37:01,49.5776,111.9753,4.24,96,100,1.34
503,Saucillo,MX,2022-01-24 00:37:01,28.0167,-105.2833,59.29,37,95,7.16
504,Roebourne,AU,2022-01-24 00:37:01,-20.7833,117.1333,88.68,56,91,5.88
505,Peterhead,GB,2022-01-24 00:37:02,57.5058,-1.7981,45.12,86,100,15.12
506,Hervey Bay,AU,2022-01-24 00:37:02,-25.2986,152.8535,83.01,64,100,4.0
507,Kanke,IN,2022-01-24 00:37:03,23.4333,85.3167,57.22,100,100,4.61
508,Aasiaat,GL,2022-01-24 00:37:03,68.7098,-52.8699,5.76,88,100,11.92
509,Oriximina,BR,2022-01-24 00:37:04,-1.7656,-55.8661,75.25,95,100,0.45
510,Coahuayana,MX,2022-01-24 00:37:04,18.7333,-103.6833,81.88,72,68,2.68
511,Inuvik,CA,2022-01-24 00:37:04,68.3499,-133.7218,2.41,78,75,3.44
512,Los Andes,CL,2022-01-24 00:37:04,-32.8337,-70.5983,74.01,37,0,2.39
513,Cabedelo,BR,2022-01-24 00:37:05,-6.9811,-34.8339,79.47,76,87,9.42
514,Popondetta,PG,2022-01-24 00:37:05,-8.7537,148.2534,87.46,63,86,4.79
515,Icoana,RO,2022-01-24 00:37:05,44.4167,24.7167,25.36,71,71,4.63
516,Harper,LR,2022-01-24 00:37:06,4.375,-7.7169,77.29,86,5,5.1
517,Santa Isabel Do Rio Negro,BR,2022-01-24 00:37:06,-0.4139,-65.0192,75.27,94,100,2.66
518,Bilibino,RU,2022-01-24 00:37:07,68.0546,166.4372,-27.99,96,100,4.29
519,Tungor,RU,2022-01-24 00:37:07,53.3808,142.9564,0.46,88,8,13.29
520,Namatanai,PG,2022-01-24 00:37:07,-3.6667,152.4333,85.39,67,84,5.23
521,Ca Mau,VN,2022-01-24 00:37:07,9.1769,105.15,78.62,71,30,4.36
522,Sarakhs,IR,2022-01-24 00:37:08,36.5449,61.1577,33.94,64,0,2.3
523,Balabac,PH,2022-01-24 00:37:08,7.9868,117.0645,81.84,73,8,7.05
524,Itarema,BR,2022-01-24 00:37:08,-2.9248,-39.9167,78.67,73,73,12.53
525,Gorom-Gorom,BF,2022-01-24 00:37:09,14.4439,-0.2361,64.6,14,0,9.66
526,Nelson Bay,AU,2022-01-24 00:37:09,-32.7167,152.15,78.96,75,99,3.0
527,Dwarka,IN,2022-01-24 00:37:09,22.2394,68.9678,62.31,46,0,5.7
528,Mindelo,CV,2022-01-24 00:37:10,16.8901,-24.9804,76.55,38,0,20.71
529,Mildura,AU,2022-01-24 00:37:10,-34.2,142.15,91.36,25,97,9.22
530,Bubaque,GW,2022-01-24 00:37:10,11.2833,-15.8333,78.98,76,39,8.5
531,Moyo,UG,2022-01-24 00:37:11,3.6609,31.7247,76.32,34,100,2.46
532,Tokur,RU,2022-01-24 00:37:11,53.1333,132.9,-14.66,97,97,2.51
533,Catuday,PH,2022-01-24 00:37:11,16.2923,119.8062,80.17,72,9,11.88
534,Bull Savanna,JM,2022-01-24 00:37:12,17.8868,-77.5902,73.4,80,76,2.39
535,La Ronge,CA,2022-01-24 00:35:25,55.1001,-105.2842,-3.75,84,0,4.61
536,Ponta Delgada,PT,2022-01-24 00:37:12,37.7333,-25.6667,59.5,82,20,8.05
537,Nekrasovka,RU,2022-01-24 00:37:12,48.3525,135.2325,-12.98,76,83,2.24
538,Biak,ID,2022-01-24 00:37:13,-0.9131,122.8766,82.6,66,79,2.26
539,Porto Novo,BJ,2022-01-24 00:37:13,6.4965,2.6036,76.01,83,4,2.73
540,Castelldefels,ES,2022-01-24 00:37:13,41.2779,1.9703,48.88,88,20,12.66
541,Juneau,US,2022-01-24 00:37:14,58.3019,-134.4197,40.21,97,75,0.0
542,The Pas,CA,2022-01-24 00:37:14,53.8251,-101.2541,-5.78,77,0,8.05
543,Vung Tau,VN,2022-01-24 00:37:14,10.346,107.0843,76.98,82,17,6.26
544,Kalmunai,LK,2022-01-24 00:37:15,7.4167,81.8167,70.29,83,38,5.17
545,Sayyan,YE,2022-01-24 00:37:15,15.1718,44.3244,50.32,65,1,1.68
546,Soe,ID,2022-01-24 00:38:15,-9.8607,124.284,77.5,66,79,2.35
547,Quatre Cocos,MU,2022-01-24 00:37:52,-20.2078,57.7625,78.91,78,14,8.41
548,Tarko-Sale,RU,2022-01-24 00:38:16,64.9225,77.785,-14.64,100,100,5.08
549,Zhenlai,CN,2022-01-24 00:38:16,45.8495,123.2973,3.51,93,100,4.76
550,Fort Nelson,CA,2022-01-24 00:38:17,58.8053,-122.7002,24.39,93,75,2.3
551,Saint-Francois,FR,2022-01-24 00:38:17,46.4154,3.9054,33.48,92,100,3.44
552,Road Town,VG,2022-01-24 00:36:44,18.4167,-64.6167,75.24,78,20,4.61
553,Mananjary,MG,2022-01-24 00:38:17,-21.2167,48.3333,77.0,89,61,10.25
554,Huntington,US,2022-01-24 00:38:18,38.4193,-82.4452,36.5,75,100,8.05
555,Havoysund,NO,2022-01-24 00:38:18,70.9963,24.6622,45.48,93,100,47.22
556,Sao Gabriel Da Cachoeira,BR,2022-01-24 00:38:19,-0.1303,-67.0892,73.62,98,63,1.88
557,Mormugao,IN,2022-01-24 00:38:19,15.4,73.8,71.49,62,96,8.08
558,Tahta,EG,2022-01-24 00:38:19,26.7693,31.5021,46.72,60,0,6.67
559,Nabire,ID,2022-01-24 00:38:19,-3.3667,135.4833,85.69,68,88,1.88
560,Madera,US,2022-01-24 00:34:35,37.1666,-119.8343,64.0,53,0,2.75
561,Bontang,ID,2022-01-24 00:38:20,0.1333,117.5,79.57,82,25,2.98
562,Kargil,IN,2022-01-24 00:38:20,34.5667,76.1,9.39,97,100,1.81
563,Havre-Saint-Pierre,CA,2022-01-24 00:38:21,50.2334,-63.5986,21.2,68,75,13.8
564,Lompoc,US,2022-01-24 00:38:21,34.6391,-120.4579,69.13,62,0,8.05
565,Povolzhskiy,RU,2022-01-24 00:38:21,53.5854,49.7629,10.02,95,100,5.12
566,Price,US,2022-01-24 00:38:21,39.5994,-110.8107,42.06,36,0,3.44
567,Yekaterinoslavka,RU,2022-01-24 00:38:22,50.3734,129.1139,-6.72,97,69,4.21
568,Gao,ML,2022-01-24 00:38:22,16.6362,1.637,62.28,18,0,11.7
